,index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity,Popularity Points Awarded,Has Word Love?
15614,15614,Love YourselfJustin Bieber,Justin Bieber,Love Yourself,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",50kpGaPAhYJ3sGmk6vplg0,,233720.0,False,Purpose (Deluxe),0.6069999999999999,0.376,4.0,-9.954,1.0,0.453,0.8559999999999999,0.0,0.2849999999999999,0.545,102.541,4.0,83.0,3579.0,True
15615,15615,Love ZoneBilly Ocean,Billy Ocean,Love Zone,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",4vA7UNrquUGf7vUQkiyTjM,https://p.scdn.co/mp3-preview/63ec9833b7c0e7994ba34006ba18d5b5ba577788?cid=b8d3901151d34489a160e3cf0ab1fa94,253200.0,False,The Very Best of Billy Ocean,0.7259999999999999,0.83,7.0,-6.104,1.0,0.0656,0.192,5.3e-05,0.101,0.823,95.029,4.0,33.0,1036.0,True
15616,15616,"Love, Love, LoveDonny Hathaway",Donny Hathaway,"Love, Love, Love","['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul', 'vocal jazz']",3Tc6dHggtSaZqlKRhzkeub,https://p.scdn.co/mp3-preview/5ab9693d29c7ede0922842a3f73c1a12c5fd1221?cid=b8d3901151d34489a160e3cf0ab1fa94,204055.0,False,Never My Love: The Anthology,0.497,0.636,8.0,-8.71,1.0,0.0723,0.683,0.0,0.228,0.69,93.777,4.0,53.0,343.0,True
15617,15617,"Love, Peace And HappinessChambers Brothers",Chambers Brothers,"Love, Peace And Happiness","['classic garage rock', 'psychedelic rock']",7bV9hOdb1NqHCGBJgREmw7,https://p.scdn.co/mp3-preview/dc15998fcd3715ab1e1c08eb09a12b21b74f1d48?cid=b8d3901151d34489a160e3cf0ab1fa94,170760.0,False,The Chambers' Brothers Greatest Hits,0.54,0.457,4.0,-15.073,0.0,0.0403,0.2359999999999999,2.9e-05,0.1189999999999999,0.4219999999999999,116.934,4.0,16.0,5.0,True
15618,15618,"Love, Reign O'er MeThe Who",The Who,"Love, Reign O'er Me","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",4Mqs0h95KAeNiGp7u4udlt,,349600.0,False,Quadrophenia (Super Deluxe Edition),0.2949999999999999,0.72,1.0,-9.51,1.0,0.0634,0.198,0.0467,0.0941,0.222,116.229,4.0,46.0,86.0,True
15619,15619,"Love, Truth & HonestyBananarama",Bananarama,"Love, Truth & Honesty","['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",6oZ19KrxsPcBnzZntOJlvb,https://p.scdn.co/mp3-preview/6865bea0390c4e4719aa000b1d691eec635a9e5a?cid=b8d3901151d34489a160e3cf0ab1fa94,205733.0,False,The Greatest Hits Collection (Collector Edition),0.752,0.994,0.0,-6.885,0.0,0.0477,0.0824,0.00948,0.0409,0.8559999999999999,116.934,4.0,32.0,27.0,True
15620,15620,Love. . .Thy Will Be DoneMartika,Martika,Love. . .Thy Will Be Done,"['freestyle', 'minneapolis sound', 'new wave pop']",5nHQ2YPVcddwJz71aupuvz,https://p.scdn.co/mp3-preview/2baa03c23ae63c08cfb3a01e37b29fb3ce2fcc4a?cid=b8d3901151d34489a160e3cf0ab1fa94,263133.0,False,Martika's Kitchen (Expanded Edition),0.7129999999999999,0.444,2.0,-9.997000000000002,1.0,0.0265,0.4279999999999999,0.00212,0.0905,0.508,91.537,4.0,46.0,933.0,True
15621,15621,Love.Kendrick Lamar Featuring Zacari,Kendrick Lamar Featuring Zacari,Love.,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",6PGoSes0D9eUDeeAafB2As,,213400.0,True,DAMN.,0.8,0.5849999999999999,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,4.0,81.0,2280.0,True
15622,15622,Love's About to Change My HeartDonna Summer,Donna Summer,Love's About to Change My Heart,"['dance pop', 'disco', 'europop', 'hi-nrg', 'motown', 'new wave pop']",78INWZDnZhbwmPMgq8pYC8,https://p.scdn.co/mp3-preview/f6526fc6ec6035ba5e8c58df6c18e26949d19ee7?cid=b8d3901151d34489a160e3cf0ab1fa94,243533.0,False,Another Place and Time,0.5959999999999999,0.73,4.0,-14.208,0.0,0.0346,0.0873,0.00219,0.058,0.6,126.03,4.0,28.0,31.0,True
15623,15623,Love's Been A Little Bit Hard On MeJuice Newton,Juice Newton,Love's Been A Little Bit Hard On Me,"['classic country pop', 'country dawn', 'soft rock']",6K1b1cx8qPa6kFMPdtbdLE,,194733.0,False,Quiet Lies,0.6109999999999999,0.807,9.0,-8.660999999999998,1.0,0.0324,0.1419999999999999,0.0114,0.0801999999999999,0.93,144.34,4.0,35.0,1214.0,True
15624,15624,Love's Been Good To MeFrank Sinatra,Frank Sinatra,Love's Been Good To Me,"['adult standards', 'easy listening', 'lounge']",20dyFIpzzc649Aku3PfXwO,,204066.0,False,A Man Alone: The Words And Music Of McKuen,0.386,0.1719999999999999,0.0,-17.1,1.0,0.0323,0.754,4.5e-05,0.18,0.311,108.289,4.0,36.0,71.0,True
15625,15625,Love's DivineSeal,Seal,Love's Divine,"['british soul', 'soft rock']",7AfzCKD11wbtbAie4IXD2A,https://p.scdn.co/mp3-preview/c14c308a5a9f3fb9afab6aae7d310e573f6c676b?cid=b8d3901151d34489a160e3cf0ab1fa94,273999.0,False,Seal IV (U.S. Version),0.5769999999999998,0.527,6.0,-9.21,0.0,0.0374,0.563,0.000191,0.114,0.228,96.101,4.0,36.0,349.0,True
15626,15626,Love's Gonna Make It AlrightGeorge Strait,George Strait,Love's Gonna Make It Alright,"['contemporary country', 'country', 'country road']",1blSBtrZgDJIWQl0BlAyov,,228893.0,False,Here For A Good Time,0.71,0.86,4.0,-5.313,1.0,0.0311,0.2379999999999999,0.000499,0.249,0.7309999999999999,110.995,4.0,51.0,187.0,True
15627,15627,Love's Got A Line On YouScandal Featuring Patty Smyth,Scandal Featuring Patty Smyth,Love's Got A Line On You,"['idol rock', 'j-poprock']",0hWYDaP81clJI3TdLhJ6t6,https://p.scdn.co/mp3-preview/16e49a72c52de8c49f08f9e10898a953229b1ce8?cid=b8d3901151d34489a160e3cf0ab1fa94,205026.0,False,Playlist: The Very Best Of Scandal,0.554,0.8629999999999999,7.0,-5.715,1.0,0.0493,0.0915,0.0,0.446,0.787,132.574,4.0,20.0,403.0,True
15628,15628,Love's Grown DeepKenny Nolan,Kenny Nolan,Love's Grown Deep,['bubblegum pop'],5U7BnxhqyhVJJH3xb4Mbya,https://p.scdn.co/mp3-preview/7e5c28447233e5fe02ed07cc07fb0816b8bdb453?cid=b8d3901151d34489a160e3cf0ab1fa94,239426.0,False,All-Time Greatest Performances,0.4789999999999999,0.388,3.0,-12.546,1.0,0.0312,0.774,0.000189,0.541,0.4229999999999999,130.921,4.0,42.0,1057.0,True
15629,15629,"Love's Lines, Angles And RhymesThe 5th Dimension",The 5th Dimension,"Love's Lines, Angles And Rhymes","['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",2NaophHx1CDYsqUHlCcHXu,https://p.scdn.co/mp3-preview/bbd3eb4d5d4d14d73b9fa0d8e7fc573152a001df?cid=b8d3901151d34489a160e3cf0ab1fa94,248813.0,False,Ultimate 5th Dimension,0.42,0.441,1.0,-10.13,1.0,0.032,0.681,0.00083,0.106,0.513,142.971,4.0,23.0,663.0,True
15630,15630,Love's Made A Fool Of YouBobby Fuller Four,Bobby Fuller Four,Love's Made A Fool Of You,"['bubblegum pop', 'classic garage rock', 'rock-and-roll']",0BhbbbNTK2W7voVHSbR1In,https://p.scdn.co/mp3-preview/e1e5ff66aa034d03d79a55e7e2ab8834010a8e95?cid=b8d3901151d34489a160e3cf0ab1fa94,119893.0,False,Never To Be Forgotten - The Mustang Years,0.6049999999999999,0.6029999999999999,9.0,-8.961,1.0,0.0324,0.059,0.0,0.0688,0.789,149.754,4.0,28.0,325.0,True
15631,15631,Love's Made A Fool Of YouCochise,Cochise,Love's Made A Fool Of You,['vapor trap'],0vcT13qWuKSfVYelY6aAWa,https://p.scdn.co/mp3-preview/34a6fe25fba9429566637d17b3ee3a867aa49958?cid=b8d3901151d34489a160e3cf0ab1fa94,171773.0,False,Swallow Tales,0.518,0.557,2.0,-9.551,1.0,0.0296,0.0236,0.000117,0.324,0.7439999999999999,100.72,4.0,0.0,15.0,True
15632,15632,Love's Only LoveEngelbert,Engelbert,Love's Only Love,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",,,,,,,,,,,,,,,,,,,35.0,True
15633,15633,Love's Street And Fool's RoadSolomon Burke,Solomon Burke,Love's Street And Fool's Road,"['brill building pop', 'classic soul', 'funk', 'motown', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",,,,,,,,,,,,,,,,,,,39.0,True
15634,15634,Love's Taken OverChante Moore,Chante Moore,Love's Taken Over,"['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",7n7wvN50nYgYAsB7iPGz14,,399266.0,False,Precious,0.636,0.7319999999999999,2.0,-8.083,1.0,0.0548,0.0289,0.00016,0.1469999999999999,0.7169999999999999,172.385,4.0,39.0,105.0,True
15635,15635,Love's The Only HouseMartina McBride,Martina McBride,Love's The Only House,"['contemporary country', 'country', 'country dawn', 'country road']",4u4MbTQeHPbaGabd4eGf7c,https://p.scdn.co/mp3-preview/65c1678b4323a3a3be0a6a6d10604b1ec0fecdbe?cid=b8d3901151d34489a160e3cf0ab1fa94,312573.0,False,The Essential Martina McBride,0.7109999999999999,0.6159999999999999,9.0,-6.998,1.0,0.0263,0.0177,0.0,0.106,0.515,122.857,4.0,27.0,757.0,True
15636,15636,Love's ThemeLove Unlimited Orchestra,Love Unlimited Orchestra,Love's Theme,['disco'],5csdrJ0JtFn0qvwlvSh2EI,,246266.0,False,Rhapsody In White (Reissue),0.496,0.563,4.0,-12.129,0.0,0.0337,0.000835,0.804,0.373,0.7229999999999999,97.136,4.0,56.0,1617.0,True
15637,15637,LovebugJonas Brothers,Jonas Brothers,Lovebug,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",5G5BOAz7sMWNCOQnbv4ODc,,220693.0,False,Music From Chasing Happiness,0.554,0.505,4.0,-6.108,1.0,0.0704,0.131,0.0,0.1809999999999999,0.547,157.959,4.0,22.0,363.0,True
15638,15638,Loved By YouJustin Bieber Featuring Burna Boy,Justin Bieber Featuring Burna Boy,Loved By You,,,,,,,,,,,,,,,,,,,,14.0,True
15639,15639,LovedropsMickey & Sylvia,Mickey & Sylvia,Lovedrops,"['desi pop', 'modern bollywood', 'punjabi pop']",,,,,,,,,,,,,,,,,,,4.0,True
15640,15640,Loveeeeeee SongRihanna Featuring Future,Rihanna Featuring Future,Loveeeeeee Song,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",3DZQ6mzUkAdHqZWzqxBKIK,,256320.0,True,Unapologetic (Deluxe),0.7029999999999998,0.6009999999999999,5.0,-7.534,0.0,0.0322,0.4739999999999999,0.0,0.0853,0.4939999999999999,119.971,4.0,61.0,566.0,True
15641,15641,LoveGameLady Gaga,Lady Gaga,LoveGame,"['dance pop', 'pop']",5c0Wgs68kjgViFCVDGLB2I,,216333.0,False,The Fame,0.892,0.649,6.0,-5.644,0.0,0.0652,0.00587,1e-06,0.323,0.85,105.041,4.0,60.0,1624.0,True
15642,15642,LoveHate ThingWale Featuring Sam Dew,Wale Featuring Sam Dew,LoveHate Thing,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6kx16R0LMAyoXDvGqddZFy,https://p.scdn.co/mp3-preview/1f53af24614c2ebff9fe9b6e6e48bd4ad277c7cc?cid=b8d3901151d34489a160e3cf0ab1fa94,267400.0,True,The Gifted,0.7359999999999999,0.691,8.0,-6.118,1.0,0.169,0.0771,0.0,0.0422,0.18,99.954,4.0,50.0,58.0,True
15643,15643,LoveKeyshia Cole,Keyshia Cole,Love,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0W4NhJhcqKCqEP2GIpDCDq,,255333.0,False,The Way It Is,0.676,0.512,5.0,-4.18,1.0,0.0286,0.0749999999999999,0.0,0.0805,0.333,116.69,4.0,69.0,1116.0,True
15644,15644,LoveLana Del Rey,Lana Del Rey,Love,"['art pop', 'pop']",7MtVPRGtZl6rPjMfLoI3Lh,,218287.0,True,Norman Fucking Rockwell!,0.532,0.452,9.0,-10.654,0.0,0.043,0.892,0.00113,0.127,0.203,129.895,4.0,77.0,85.0,True
15645,15645,LovelineDr. Hook,Dr. Hook,Loveline,"['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,,,,,231.0,True
15646,15646,Lovely DayBill Withers,Bill Withers,Lovely Day,"['classic soul', 'funk', 'motown', 'quiet storm', 'soul']",0bRXwKfigvpKZUurwqAlEh,https://p.scdn.co/mp3-preview/300afa67fbdef1d924d3ac8730f308e7fae85823?cid=b8d3901151d34489a160e3cf0ab1fa94,254560.0,False,Menagerie,0.69,0.651,9.0,-8.266999999999998,1.0,0.0324,0.2919999999999999,0.00241,0.105,0.7059999999999998,97.918,4.0,73.0,657.0,True
15647,15647,Lovely OneThe Jacksons,The Jacksons,Lovely One,"['disco', 'funk', 'motown', 'quiet storm', 'soul']",0ly0K8nNKxIYUVxA8IGLWi,https://p.scdn.co/mp3-preview/ab0ecc609dc6935924d420289b3479281df98982?cid=b8d3901151d34489a160e3cf0ab1fa94,291573.0,False,Triumph,0.796,0.907,1.0,-8.093,1.0,0.0508,0.0518,0.0928,0.674,0.692,121.456,4.0,41.0,963.0,True
15648,15648,"Lovely, Lovely (Loverly, Loverly)Chubby Checker",Chubby Checker,"Lovely, Lovely (Loverly, Loverly)","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",5cbVOpAECzRwlkFgd1wypR,,150973.0,False,Hits Of '64,0.667,0.628,4.0,-6.13,1.0,0.0318,0.7129999999999999,2.8e-05,0.466,0.906,130.123,4.0,33.0,102.0,True
15649,15649,LovelyBillie Eilish & Khalid,Billie Eilish & Khalid,Lovely,"['electropop', 'pop']",0u2P5u6lvoDfwTYjAADbn4,,200185.0,False,lovely (with Khalid),0.3509999999999999,0.2959999999999999,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,4.0,91.0,417.0,True
15650,15650,LoveMusiq Soulchild,Musiq Soulchild,Love,"['alternative r&b', 'dance pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",6uSa5iCMwPr10Ftpz8w09b,,304666.0,False,Aijuswanaseing,0.463,0.395,6.0,-9.944,0.0,0.055,0.3689999999999999,0.0,0.107,0.3509999999999999,98.656,4.0,55.0,1293.0,True
15651,15651,Lover BoyBilly Ocean,Billy Ocean,Lover Boy,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,,,,,1442.0,True
15652,15652,Lover Come Back To MeDead Or Alive,Dead Or Alive,Lover Come Back To Me,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",0KoG4SiY7FVLRkefUQof8I,https://p.scdn.co/mp3-preview/819e05ca25173041e9c132e3d35a6b3d4cb5e383?cid=b8d3901151d34489a160e3cf0ab1fa94,192226.0,False,That's The Way I Like It: The Best of Dead Or Alive,0.6129999999999999,0.975,7.0,-5.076,1.0,0.158,0.193,0.104,0.274,0.452,122.135,4.0,34.0,115.0,True
15653,15653,Lover Come Back To MeThe Cleftones,The Cleftones,Lover Come Back To Me,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",2Vb4lcajzhzi3FXn4s4FEv,https://p.scdn.co/mp3-preview/caedeb71c387e45d2ff99e2ab4869635570b5411?cid=b8d3901151d34489a160e3cf0ab1fa94,127893.0,False,The Best Of The Cleftones,0.633,0.539,9.0,-8.547,1.0,0.0552,0.527,0.0,0.194,0.8359999999999999,137.463,4.0,7.0,6.0,True
15654,15654,Lover Come BackDoris Day,Doris Day,Lover Come Back,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",67xTBZLMacOVnrMHSJlJWx,https://p.scdn.co/mp3-preview/9bfad78ad3f26676ab3e1ee10d1c015638e7d173?cid=b8d3901151d34489a160e3cf0ab1fa94,134893.0,False,Golden Girl (The Columbia Recordings 1944-1966),0.679,0.3509999999999999,5.0,-10.806,0.0,0.0412,0.8259999999999998,0.0,0.124,0.776,121.406,4.0,13.0,3.0,True
15655,15655,Lover GirlTeena Marie,Teena Marie,Lover Girl,"['classic soul', 'disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,,,,,,,,,,,,,,,,1527.0,True
15656,15656,Lover Of The LightMumford & Sons,Mumford & Sons,Lover Of The Light,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",48dghEx4vhyQQfFLwxPfHD,https://p.scdn.co/mp3-preview/d4a07dcd199cc6d502772d5b9405bb49546aa6cd?cid=b8d3901151d34489a160e3cf0ab1fa94,314893.0,False,Babel (Deluxe Version),0.3009999999999999,0.69,2.0,-6.853,1.0,0.0513,0.00776,0.000643,0.273,0.3679999999999999,106.758,4.0,58.0,4.0,True
15657,15657,Lover PleaseClyde McPhatter,Clyde McPhatter,Lover Please,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",6xAKCAHwaAvw9rlwAv3lkD,,116240.0,False,Lover Please/The Complete MGM & Mercury Singles,0.558,0.771,5.0,-5.346,0.0,0.3029999999999999,0.7269999999999999,0.0,0.12,0.947,82.287,4.0,35.0,978.0,True
15658,15658,"Lover, LoverJerrod Niemann",Jerrod Niemann,"Lover, Lover","['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",5UzU0qw21okODBNUnxptVo,https://p.scdn.co/mp3-preview/15795941a2282709bca861717578d87ffcbcdf6e?cid=b8d3901151d34489a160e3cf0ab1fa94,193733.0,False,Judge Jerrod & The Hung Jury,0.879,0.567,7.0,-6.509,1.0,0.0586,0.184,0.0,0.622,0.948,112.472,4.0,59.0,954.0,True
15659,15659,Lover's EyesMumford & Sons,Mumford & Sons,Lover's Eyes,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",7rMDB1bKHO0Sh8oTWWvdsJ,https://p.scdn.co/mp3-preview/967b5cde61852d53f7298d20a84142588feac819?cid=b8d3901151d34489a160e3cf0ab1fa94,321120.0,False,Babel (Deluxe Version),0.267,0.337,2.0,-9.713,1.0,0.0339,0.0305,1.9e-05,0.097,0.274,77.94499999999998,4.0,51.0,23.0,True
15660,15660,Lover's HolidayPeggy Scott & Jo Jo Benson,Peggy Scott & Jo Jo Benson,Lover's Holiday,"['southern soul', 'southern soul blues']",4fYdfcRY4FHEdKXlXfLq44,https://p.scdn.co/mp3-preview/b091b6e21dc94490abdd7d115e8d6a56ad477030?cid=b8d3901151d34489a160e3cf0ab1fa94,171066.0,False,Forgotten R&B Hits,0.7029999999999998,0.266,0.0,-19.542,1.0,0.0517,0.162,0.000247,0.0840999999999999,0.977,119.389,4.0,4.0,661.0,True
15661,15661,Lover's IslandThe Blue Jays,The Blue Jays,Lover's Island,['doo-wop'],4SD0Ls24aAF0fIuEmdkELb,https://p.scdn.co/mp3-preview/f66d635df767d35fe5b75fea520a896bce1552a6?cid=b8d3901151d34489a160e3cf0ab1fa94,131893.0,False,Lover's Island / You're Gonna Cry,0.3039999999999999,0.436,7.0,-12.233,0.0,0.0327,0.8489999999999999,3.4e-05,0.15,0.4119999999999999,102.119,3.0,5.0,472.0,True
15662,15662,Lover's LaneGeorgio,Georgio,Lover's Lane,['french hip hop'],,,,,,,,,,,,,,,,,,,353.0,True
15663,15663,Lover's PrayerWallace Brothers,Wallace Brothers,Lover's Prayer,['traditional funk'],6pMAYD5AXLfqq6r8ciuvT8,https://p.scdn.co/mp3-preview/4891ea31517843dfa2afe45dbe6fc68adb19ed85?cid=b8d3901151d34489a160e3cf0ab1fa94,159237.0,False,Sun Records - Southern Soul,0.563,0.516,5.0,-8.798,1.0,0.024,0.4819999999999999,0.0,0.0671,0.495,93.047,3.0,2.0,6.0,True
15664,15664,LoverboyKaren Kamon,Karen Kamon,Loverboy,[],,,,,,,,,,,,,,,,,,,24.0,True
15665,15665,LoverboyMariah Carey Featuring Cameo,Mariah Carey Featuring Cameo,Loverboy,"['dance pop', 'pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,,,,,682.0,True
15666,15666,LoverMichael Stanley Band,Michael Stanley Band,Lover,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'soft rock']",2nf3nOax2P7jf7kIlxBgIP,https://p.scdn.co/mp3-preview/c69ddd47d97a269f4d0cde5743976bc0a42979e0?cid=b8d3901151d34489a160e3cf0ab1fa94,290000.0,False,Heartland (Remastered),0.5889999999999999,0.631,4.0,-9.099,1.0,0.0334,0.112,0.000154,0.0708,0.4219999999999999,128.375,4.0,26.0,119.0,True
15667,15667,Lovers After AllMelissa Manchester & Peabo Bryson,Melissa Manchester & Peabo Bryson,Lovers After All,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",60hegVZmDYdCBQEZV6jVz1,https://p.scdn.co/mp3-preview/e1f3a9ddaa9c13f96e63383dfc82fcfeab0df7c3?cid=b8d3901151d34489a160e3cf0ab1fa94,239053.0,False,For The Working Girl,0.636,0.2989999999999999,7.0,-15.064,1.0,0.0364,0.273,0.0,0.0929,0.4919999999999999,80.497,4.0,8.0,274.0,True
15668,15668,Lovers Always ForgiveGladys Knight And The Pips,Gladys Knight And The Pips,Lovers Always Forgive,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",21XsUZQM7SdNW9tMxNlfp2,,159600.0,False,A Taste Of Sou,0.4239999999999999,0.316,0.0,-12.686,0.0,0.0287,0.928,1e-05,0.197,0.257,74.227,4.0,0.0,40.0,True
15669,15669,Lovers And FriendsLil Jon & The East Side Boyz Featuring Usher & Ludacris,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,Lovers And Friends,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",41PWz0hAiU9FqsmjR9Wh62,https://p.scdn.co/mp3-preview/ccc2133eb5acc7b31b19b94457959abd6f9b870c?cid=b8d3901151d34489a160e3cf0ab1fa94,260600.0,True,Crunk Juice,0.675,0.501,10.0,-6.183,1.0,0.22,0.0541,0.0,0.4289999999999999,0.532,139.861,4.0,65.0,1930.0,True
15670,15670,"Lovers By Night, Strangers By DayThe Fleetwoods",The Fleetwoods,"Lovers By Night, Strangers By Day","['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'vocal harmony group']",7kMfhQbqicEJSk0UlKCScj,,133506.0,False,Come Softly To Me: The Very Best Of The Fleetwoods,0.6049999999999999,0.273,8.0,-18.59,1.0,0.036,0.376,0.0,0.3629999999999999,0.559,125.353,4.0,17.0,444.0,True
15671,15671,Lovers Never Say GoodbyeThe Flamingos,The Flamingos,Lovers Never Say Goodbye,"['brill building pop', 'doo-wop', 'rhythm and blues']",1XDKn16I6tc1PNpXf58y3t,https://p.scdn.co/mp3-preview/afbf10dfdeb67fd3e7082c1307564cfd8814326e?cid=b8d3901151d34489a160e3cf0ab1fa94,173441.0,False,Playlist: The Best Of The Flamingos,0.444,0.393,2.0,-9.805,1.0,0.0307,0.8519999999999999,0.0,0.0927,0.257,92.928,3.0,36.0,365.0,True
15672,15672,Lovers Who WanderDion,Dion,Lovers Who Wander,"['canadian pop', 'dance pop']",3ApktgPHkNDBWaZCWvOKjK,,151466.0,False,Lovers Who Wander,0.324,0.389,0.0,-13.63,1.0,0.0909,0.534,0.0,0.128,0.78,73.24599999999998,4.0,44.0,867.0,True
15673,15673,LoverTaylor Swift,Taylor Swift,Lover,"['dance pop', 'pop', 'post-teen pop']",1dGr1c8CrMLDpV6mPbImSI,,221306.0,False,Lover,0.3589999999999999,0.543,7.0,-7.582,1.0,0.0919,0.4919999999999999,1.6e-05,0.1179999999999999,0.453,68.534,4.0,86.0,1426.0,True
15674,15674,Loves Me Like A RockPaul Simon (with The Dixie Hummingbirds),Paul Simon (with The Dixie Hummingbirds),Loves Me Like A Rock,,,,,,,,,,,,,,,,,,,,1316.0,True
15675,15675,Lovesick BluesFloyd Cramer,Floyd Cramer,Lovesick Blues,"['easy listening', 'honky-tonk piano', 'lounge', 'nashville sound']",2XvCndkWhupzR6a6dD8IIG,https://p.scdn.co/mp3-preview/6c0a7da8c36e20e66d829f3370531727b61ba2b2?cid=b8d3901151d34489a160e3cf0ab1fa94,125733.0,False,The Essential Floyd Cramer,0.654,0.7189999999999999,0.0,-7.711999999999998,1.0,0.0391,0.5809999999999998,0.0317,0.0647,0.969,86.97199999999998,4.0,10.0,38.0,True
15676,15676,Lovesick BluesFrank Ifield,Frank Ifield,Lovesick Blues,"['adult standards', 'brill building pop', 'classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']",2PWQbNVjTfZMk9KwY8cpxy,https://p.scdn.co/mp3-preview/feb5af1ee9030b17eb2db768def857592979df62?cid=b8d3901151d34489a160e3cf0ab1fa94,137093.0,False,The Best Of The EMI Years,0.61,0.64,2.0,-9.388000000000002,1.0,0.255,0.773,0.0,0.168,0.8309999999999998,163.005,4.0,22.0,303.0,True
